Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:83300200


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
83300200;2;01/10/1990;;1;1;"839,6663";"104,8527";"330,7482";15;8;1;1;1;;0;"181,2264";"174,0934";"162,0897";"141,7837";"117,0444";"112,639";"110,8926";"104,8527";"136,1504";"450,7942";"503,2322";"436,6339";"542,5043";"658,8778";"839,6663";"719,5017";"690,6119";"605,1689";"545,5733";"515,192";"468,0207";"415,7287";"318,6278";"275,0773";"229,2953";"169,0571";"141,7837";"130,5937";"121,5057";"117,9322";"117,0444";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/09/1990;;1;1;"432,4206";"114,4488";"196,376";9;28;1;1;1;"0,0";0;"151,4123";"145,6507";"126,0824";"126,0824";"128,8199";"128,8199";"158,2277";"301,4154";"432,4206";"352,8764";"230,5154";"205,4226";"381,7916";"352,8764";"284,5819";"183,3692";"163,1567";"144,6977";"127,9052";"121,5636";"127,9052";"197,9789";"266,9715";"209,717";"175,1899";"140,9066";"121,5636";"114,4488";"119,7715";"169,1376";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/08/1990;;1;1;"469,4677";"67,9174";"166,0995";20;14;1;1;1;"0,0";0;"133,4259";"122,4629";"116,2141";"107,4786";"96,468";"87,2672";"93,1607";"86,4095";"80,4461";"77,9124";"75,3924";"72,0542";"68,7415";"67,9174";"67,9174";"87,2672";"142,798";"108,3418";"180,2874";"469,4677";"435,2277";"290,5501";"199,0366";"152,3798";"138,0854";"155,2946";"324,866";"407,4802";"309,9745";"220,5819";"174,1763";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/07/1990;;1;1;"663,8493";"68,7415";"225,0237";21;15;1;1;1;"0,0";0;"85,5532";"81,2936";"78,7555";"88,9867";"136,2152";"126,0824";"126,9927";"111,8179";"97,3008";"93,9839";"83,845";"77,9124";"74,5555";"69,5672";"68,7415";"77,0709";"112,6926";"294,1544";"466,5755";"536,387";"663,8493";"587,6677";"556,3681";"504,7211";"442,2767";"331,1517";"284,5819";"228,2954";"184,4003";"160,1932";"143,7468";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/06/1990;;1;1;"803,5669";"91,5215";"340,214";6;30;1;1;1;"0,0";0;"645,6925";"670,5009";"608,3726";"547,1103";"507,7042";"803,5669";"660,5333";"644,0518";"639,1393";"537,9137";"468,0207";"424,0423";"334,9459";"294,1544";"286,9633";"262,3366";"209,717";"169,1376";"117,1001";"103,1969";"165,1423";"181,3127";"148,5222";"126,9927";"104,9026";"135,2833";"118,8788";"103,1969";"96,468";"91,5215";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/05/1990;;1;1;"573,4994";"40,1529";"92,361";31;28;1;1;1;;0;"151,4123";"111,8179";"92,3399";"80,3231";"74,1462";"68,1362";"65,1953";"63,7412";"61,5806";"60,1541";"58,0353";"55,9419";"52,5105";"51,1584";"50,4867";"49,1523";"51,1584";"71,12";"66,6604";"51,833";"48,4896";"45,8689";"45,8689";"43,9355";"43,2972";"42,03";"40,7754";"40,1529";"58,0353";"494,3352";"573,4994";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/04/1990;;1;1;"321,1173";"66,6604";"140,7075";9;27;1;1;1;;0;"199,0366";"160,1932";"155,2946";"149,4835";"122,4629";"185,4333";"212,9572";"245,119";"321,1173";"277,4846";"233,8589";"173,1646";"129,7368";"118,8788";"103,1969";"94,8095";"91,5215";"84,2665";"77,214";"74,1462";"72,6278";"70,3701";"73,3857";"71,12";"75,6749";"82,6816";"66,6604";"127,9052";"168,1358";"203,2865";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/03/1990;;1;1;"220,5819";"78,7635";"128,2195";6;23;1;1;1;;0;"117,1001";"99,8135";"85,0627";"79,542";"168,1358";"220,5819";"188,544";"159,2094";"123,3645";"109,2074";"93,9839";"80,3231";"81,1067";"96,468";"179,264";"151,4123";"194,8169";"167,136";"133,4259";"134,3535";"112,6926";"93,1607";"78,7635";"148,5222";"143,7468";"125,1742";"104,0485";"115,3303";"99,8135";"121,5636";"169,1376";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/02/1990;;1;1;"564,1297";"60,1541";"191,1623";14;9;1;1;1;;0;"110,0753";"111,8179";"97,3008";"84,2665";"75,6749";"70,3701";"67,3969";"61,5806";"60,1541";"136,2152";"175,1899";"260,0185";"470,9165";"564,1297";"498,7759";"419,8774";"314,9077";"230,5154";"179,264";"117,9883";"102,3475";"135,2833";"179,264";"184,4003";"162,1668";"182,34";"163,1567";"137,1492";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
83300200;2;01/01/1990;;1;1;"542,5043";"117,9883";"342,4219";13;31;1;1;1;;0;"154,3209";"364,5969";"418,4927";"392,5275";"305,0721";"208,6406";"141,8512";"136,2152";"164,1485";"239,4669";"286,9633";"536,387";"542,5043";"425,4342";"422,6522";"399,2969";"376,4677";"351,5835";"479,646";"470,9165";"450,7942";"465,132";"513,691";"486,9688";"391,1791";"363,2872";"305,0721";"266,9715";"264,6571";"172,1549";"117,9883";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/12/1989;;1;1;"118,8788";"24,0898";"45,2364";30;28;1;1;1;;0;"61,5806";"49,1523";"42,662";"39,5336";"31,209";"39,5336";"29,5121";"29,5121";"28,3985";"35,8858";"67,3969";"53,8744";"47,1732";"37,695";"58,0353";"38,9175";"37,695";"61,5806";"47,1732";"50,4867";"42,03";"38,3046";"31,209";"28,3985";"26,2146";"25,6778";"24,6154";"24,0898";"65,1953";"118,8788";"90,7056";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/11/1989;;1;1;"99,8135";"26,7551";"47,3316";13;10;1;1;1;;0;"55,9419";"42,662";"40,1529";"39,5336";"38,3046";"37,0887";"34,6963";"33,5202";"31,7817";"26,7551";"53,8744";"67,3969";"99,8135";"63,7412";"52,5105";"40,1529";"35,8858";"34,1066";"31,209";"28,9535";"67,3969";"51,1584";"54,5607";"71,8726";"52,5105";"40,7754";"36,4856";"35,8858";"54,5607";"66,6604";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/10/1989;;1;1;"173,1646";"43,2972";"79,761";4;31;1;1;1;;0;"93,1607";"85,8614";"81,1067";"173,1646";"146,6058";"112,6926";"93,1607";"85,0627";"78,7635";"75,6749";"84,2665";"107,4786";"109,2074";"87,4663";"73,3857";"62,298";"85,8614";"81,1067";"68,8782";"60,8659";"58,7387";"56,6369";"53,191";"50,4867";"50,4867";"47,8299";"74,1462";"81,1067";"59,445";"51,1584";"43,2972";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/09/1989;;1;1;"726,367";"55,2499";"249,925";14;6;1;1;1;;0;"106,6176";"89,081";"73,3857";"63,7412";"58,0353";"55,2499";"174,1763";"135,2833";"272,7924";"281,0244";"189,5847";"369,8543";"627,7347";"726,367";"644,0518";"567,2462";"462,2503";"406,1117";"368,5372";"332,4146";"233,8589";"168,1358";"117,9883";"150,4469";"212,9572";"164,1485";"123,3645";"106,6176";"110,0753";"106,6176";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/08/1989;;1;1;"158,2277";"28,9535";"63,2459";26;19;1;1;1;;0;"110,0753";"76,4432";"73,3857";"55,9419";"60,8659";"56,6369";"49,1523";"47,1732";"45,8689";"43,2972";"42,03";"39,5336";"36,4856";"35,8858";"35,8858";"35,2894";"35,2894";"32,3578";"28,9535";"28,9535";"37,0887";"40,1529";"101,5005";"74,9092";"107,4786";"158,2277";"141,8512";"115,3303";"82,6816";"68,8782";"63,0182";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/07/1989;;1;1;"215,1266";"26,2146";"55,8831";28;22;1;1;1;;0;"79,542";"37,695";"62,298";"62,298";"51,1584";"44,5769";"40,1529";"38,3046";"37,695";"34,1066";"34,6963";"33,5202";"33,5202";"32,9373";"28,3985";"31,209";"30,0742";"30,0742";"31,209";"29,5121";"27,2993";"26,2146";"29,5121";"28,9535";"31,7817";"42,03";"79,542";"215,1266";"188,544";"130,6558";"129,7368";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/06/1989;;1;1;"66,6604";"28,9535";"40,8934";26;24;1;1;1;;0;"53,8744";"37,0887";"63,7412";"51,833";"43,9355";"44,5769";"41,4011";"49,1523";"43,9355";"35,2894";"35,8858";"46,5195";"38,9175";"37,695";"37,695";"37,695";"40,1529";"38,3046";"35,8858";"35,8858";"32,3578";"41,4011";"36,4856";"28,9535";"35,2894";"66,6604";"40,1529";"35,8858";"29,5121";"30,6399";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/05/1989;;1;1;"680,5271";"48,4896";"196,4918";6;31;1;1;1;;0;"143,7468";"144,6977";"162,1668";"439,4517";"618,0238";"680,5271";"587,6677";"515,192";"465,132";"387,1449";"278,6626";"209,717";"186,4683";"121,5636";"102,3475";"98,9736";"95,6376";"90,7056";"63,7412";"60,1541";"60,8659";"64,4669";"63,0182";"65,1953";"64,4669";"60,8659";"56,6369";"53,8744";"50,4867";"51,1584";"48,4896";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/04/1989;;1;1;"298,9873";"40,7754";"104,7342";3;28;1;1;1;;0;"100,6558";"291,7496";"298,9873";"186,4683";"187,5052";"220,5819";"201,1578";"160,1932";"135,2833";"106,6176";"102,3475";"107,4786";"101,5005";"69,6228";"88,2724";"65,1953";"63,0182";"60,1541";"60,1541";"60,8659";"47,8299";"47,1732";"46,5195";"45,2213";"47,1732";"43,9355";"42,03";"40,7754";"49,818";"63,7412";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/03/1989;;1;1;"193,7667";"47,8299";"94,1517";1;19;1;1;1;;0;"193,7667";"165,1423";"112,6926";"126,9927";"116,2141";"89,081";"113,5696";"115,3303";"92,3399";"85,8614";"66,6604";"64,4669";"62,298";"60,1541";"84,2665";"74,9092";"62,298";"53,191";"47,8299";"53,8744";"79,542";"81,1067";"68,1362";"123,3645";"63,0182";"117,1001";"175,1899";"127,9052";"88,2724";"66,6604";"87,4663";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/02/1989;;1;1;"384,4645";"52,5105";"162,9826";1;13;1;1;1;;0;"384,4645";"340,0313";"260,0185";"202,2212";"148,5222";"113,5696";"95,6376";"82,6816";"72,6278";"68,1362";"60,8659";"57,3346";"52,5105";"77,214";"77,9875";"83,4728";"101,5005";"100,6558";"124,2683";"102,3475";"176,2055";"188,544";"276,3086";"361,9793";"334,9459";"255,4029";"196,923";"167,136";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
83300200;2;01/01/1989;;1;1;"537,9137";"40,1529";"166,586";29;4;1;1;1;;0;"44,5769";"45,2213";"42,662";"40,1529";"43,9355";"124,2683";"175,1899";"149,4835";"208,6406";"227,188";"203,2865";"172,1549";"122,4629";"108,3418";"89,8921";"153,3493";"192,7183";"155,2946";"98,9736";"80,3231";"65,1953";"57,3346";"53,8744";"78,7635";"135,2833";"139,9641";"251,9592";"527,2622";"537,9137";"407,4802";"431,0197";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/12/1988;;1;1;"58,7387";"17,1437";"29,0137";25;10;1;1;1;;0;"25,1447";"25,1447";"27,8471";"26,7551";"26,2146";"23,05";"21,5194";"20,0242";"19,5338";"17,1437";"24,6154";"24,6154";"22,5359";"33,5202";"33,5202";"29,5121";"26,2146";"26,2146";"23,568";"23,568";"25,6778";"24,0898";"22,5359";"32,3578";"58,7387";"51,1584";"36,4856";"32,3578";"33,5202";"38,3046";"43,9355";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/11/1988;;1;1;"63,7412";"24,6154";"38,8507";1;26;1;1;1;;0;"63,7412";"58,0353";"51,1584";"46,5195";"43,2972";"40,7754";"38,3046";"37,695";"35,2894";"37,0887";"33,5202";"41,4011";"60,1541";"59,445";"46,5195";"38,3046";"33,5202";"32,3578";"30,6399";"31,209";"32,3578";"34,1066";"34,6963";"29,5121";"25,6778";"24,6154";"31,7817";"35,8858";"29,5121";"28,3985";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/10/1988;;1;1;"250,8148";"35,2894";"77,7073";27;18;1;1;1;;0;"55,9419";"53,8744";"57,3346";"107,4786";"85,8614";"64,4669";"53,191";"47,8299";"45,2213";"47,1732";"45,2213";"48,4896";"49,1523";"61,5806";"45,2213";"41,4011";"37,0887";"35,2894";"42,662";"60,1541";"81,1067";"55,9419";"60,1541";"89,081";"98,9736";"206,4934";"250,8148";"200,0963";"126,9927";"84,2665";"70,3701";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/09/1988;;1;1;"417,1098";"22,5359";"78,743";22;13;1;1;1;;0;"28,3985";"28,3985";"27,2993";"25,6778";"25,1447";"25,1447";"25,1447";"25,1447";"24,0898";"24,0898";"23,568";"23,05";"22,5359";"58,7387";"51,833";"36,4856";"34,1066";"38,9175";"41,4011";"40,1529";"262,3366";"417,1098";"354,1713";"238,3417";"121,5636";"90,7056";"76,4432";"65,1953";"51,1584";"55,9419";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/08/1988;;1;1;"41,4011";"25,1447";"32,3764";8;30;1;1;1;;0;"36,4856";"35,8858";"35,8858";"35,2894";"35,2894";"35,2894";"36,4856";"41,4011";"35,2894";"35,2894";"32,9373";"32,9373";"32,9373";"32,9373";"31,7817";"31,209";"30,0742";"31,7817";"32,3578";"32,3578";"31,7817";"30,6399";"29,5121";"29,5121";"28,9535";"28,9535";"28,3985";"28,3985";"28,3985";"25,1447";"30,0742";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/07/1988;;1;1;"98,9736";"36,4856";"55,9701";1;27;1;1;1;;0;"98,9736";"87,4663";"79,542";"74,9092";"72,6278";"70,3701";"71,8726";"71,8726";"67,3969";"62,298";"60,8659";"58,7387";"57,3346";"55,2499";"53,191";"51,833";"50,4867";"49,1523";"48,4896";"47,8299";"45,8689";"44,5769";"43,9355";"42,03";"39,5336";"37,695";"36,4856";"38,9175";"38,9175";"38,9175";"37,695";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/06/1988;;1;1;"317,3858";"76,4432";"121,9367";21;12;1;1;1;;0;"121,5636";"104,0485";"95,6376";"99,8135";"105,7589";"91,5215";"82,6816";"81,1067";"81,8929";"83,4728";"81,1067";"76,4432";"79,542";"114,4488";"103,1969";"82,6816";"89,8921";"79,542";"95,6376";"285,7716";"317,3858";"240,5938";"179,264";"187,5052";"149,4835";"130,6558";"112,6926";"107,4786";"105,7589";"91,5215";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/05/1988;;1;1;"488,4386";"95,6376";"220,304";24;1;1;1;1;;0;"95,6376";"151,4123";"185,4333";"327,3746";"381,7916";"283,3941";"204,3536";"272,7924";"322,365";"288,1569";"224,9788";"163,1567";"164,1485";"183,3692";"149,4835";"117,9883";"123,3645";"134,3535";"117,9883";"107,4786";"107,4786";"126,0824";"332,4146";"488,4386";"418,4927";"322,365";"277,4846";"248,5313";"204,3536";"153,3493";"151,4123";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/04/1988;;1;1;"240,5938";"24,0898";"71,811";27;6;1;1;1;;0;"55,9419";"35,2894";"31,7817";"28,3985";"27,8471";"24,0898";"34,1066";"45,2213";"49,1523";"37,0887";"30,6399";"28,3985";"71,12";"122,4629";"79,542";"53,191";"46,5195";"46,5195";"40,1529";"37,695";"37,695";"43,9355";"82,6816";"74,9092";"93,9839";"217,3032";"240,5938";"190,6274";"139,9641";"107,4786";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/03/1988;;1;1;"223,8768";"27,2993";"66,7654";4;26;1;1;1;;0;"102,3475";"119,7715";"187,5052";"223,8768";"161,179";"132,5004";"73,3857";"64,4669";"77,214";"68,1362";"60,1541";"43,9355";"64,4669";"50,4867";"49,1523";"41,4011";"43,9355";"36,4856";"68,1362";"41,4011";"41,4011";"35,2894";"33,5202";"30,6399";"30,0742";"27,2993";"29,5121";"27,2993";"36,4856";"36,4856";"31,7817";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/02/1988;;1;1;"143,7468";"30,6399";"73,7376";1;25;1;1;1;;0;"143,7468";"130,6558";"89,081";"53,8744";"43,2972";"98,9736";"51,833";"41,4011";"57,3346";"116,2141";"97,3008";"89,081";"68,8782";"51,833";"49,1523";"72,6278";"112,6926";"100,6558";"58,0353";"73,3857";"47,8299";"43,9355";"45,2213";"40,1529";"30,6399";"64,4669";"66,6604";"120,6664";"78,7635";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
83300200;2;01/01/1988;;1;1;"143,7468";"29,5121";"56,533";24;5;2;2;2;;0;"53,191";"38,9175";"32,9373";"30,6399";"29,5121";"31,209";"32,9373";"34,1066";"35,8858";"37,0887";"38,3046";"30,6399";"30,0742";"38,9175";"81,1067";"42,662";"95,6376";"87,4663";"71,8726";"73,3857";"53,191";"86,6626";"53,8744";"143,7468";"97,3008";"58,7387";"49,1523";"50,4867";"93,9839";"60,1541";"58,7387";1;1;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/12/1987;;1;1;"111,8179";"23,05";"47,1238";18;17;1;1;1;;0;"38,3046";"29,5121";"63,7412";"108,3418";"89,081";"60,1541";"43,9355";"41,4011";"35,2894";"36,4856";"63,0182";"43,2972";"37,695";"33,5202";"31,209";"26,7551";"23,05";"111,8179";"55,9419";"38,9175";"37,0887";"35,2894";"35,2894";"30,6399";"29,5121";"28,9535";"28,3985";"28,3985";"30,0742";"92,3399";"73,3857";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/11/1987;;1;1;"93,9839";"35,2894";"64,0684";1;29;1;1;1;;0;"93,9839";"84,2665";"81,1067";"82,6816";"85,8614";"84,2665";"81,1067";"69,6228";"67,3969";"74,9092";"70,3701";"65,9265";"63,0182";"64,4669";"61,5806";"84,2665";"63,0182";"54,5607";"49,818";"37,0887";"57,3346";"51,1584";"55,9419";"45,8689";"52,5105";"67,3969";"47,8299";"38,9175";"35,2894";"50,4867";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/10/1987;;1;1;"621,2541";"82,6816";"254,5101";19;12;1;1;1;;0;"183,3692";"363,2872";"255,4029";"173,1646";"123,3645";"160,1932";"200,0963";"138,0854";"134,3535";"112,6926";"86,6626";"82,6816";"116,2141";"187,5052";"387,1449";"510,6941";"528,7787";"542,5043";"621,2541";"584,5074";"512,1917";"395,2298";"294,1544";"212,9572";"163,1567";"159,2094";"136,2152";"122,4629";"158,2277";"125,1742";"118,8788";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/09/1987;;1;1;"113,5696";"54,5607";"79,0122";11;30;1;1;1;;0;"81,1067";"79,542";"93,9839";"95,6376";"79,542";"67,3969";"63,7412";"61,5806";"63,7412";"68,1362";"113,5696";"105,7589";"92,3399";"76,4432";"76,4432";"105,7589";"109,2074";"102,3475";"89,081";"84,2665";"72,6278";"68,8782";"65,1953";"65,9265";"79,542";"74,1462";"65,1953";"57,3346";"57,3346";"54,5607";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/08/1987;;1;1;"269,2939";"76,4432";"133,1756";18;5;1;1;1;;0;"129,7368";"110,9454";"82,6816";"77,214";"76,4432";"126,0824";"154,3209";"148,5222";"122,4629";"99,8135";"91,5215";"93,1607";"117,1001";"159,2094";"104,0485";"104,0485";"262,3366";"269,2939";"203,2865";"240,5938";"200,0963";"163,1567";"145,6507";"120,6664";"117,9883";"116,2141";"98,9736";"102,3475";"97,3008";"105,7589";"87,4663";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/07/1987;;1;1;"183,3692";"65,9265";"107,2709";8;6;1;1;1;;0;"74,9092";"71,8726";"69,6228";"71,8726";"77,9875";"65,9265";"126,9927";"183,3692";"171,1471";"148,5222";"124,2683";"106,6176";"95,6376";"176,2055";"124,2683";"110,9454";"99,8135";"93,9839";"133,4259";"131,577";"112,6926";"98,136";"102,3475";"100,6558";"81,8929";"84,2665";"77,9875";"96,468";"86,6626";"83,4728";"141,8512";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/06/1987;;1;1;"365,9084";"57,3346";"122,5093";15;12;1;1;1;;0;"87,4663";"82,6816";"79,542";"77,214";"73,3857";"73,3857";"71,12";"65,1953";"61,5806";"60,1541";"58,7387";"57,3346";"81,8929";"334,9459";"365,9084";"319,8716";"262,3366";"192,7183";"151,4123";"124,2683";"109,2074";"101,5005";"136,2152";"122,4629";"103,1969";"87,4663";"89,081";"87,4663";"79,542";"77,9875";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/05/1987;;1;1;"683,8822";"32,9373";"232,1018";15;4;1;1;1;;0;"37,695";"37,695";"35,2894";"32,9373";"32,9373";"36,4856";"77,9875";"212,9572";"239,4669";"147,563";"98,9736";"81,1067";"92,3399";"269,2939";"683,8822";"570,3694";"465,132";"345,1469";"301,4154";"373,8168";"545,5733";"539,4422";"472,367";"384,4645";"292,951";"217,3032";"129,7368";"132,5004";"115,3303";"100,6558";"92,3399";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/04/1987;;1;1;"175,1899";"32,9373";"54,3091";14;7;1;1;1;;0;"35,2894";"42,03";"46,5195";"41,4011";"36,4856";"34,1066";"32,9373";"33,5202";"32,9373";"35,2894";"35,8858";"93,1607";"122,4629";"175,1899";"100,6558";"76,4432";"70,3701";"64,4669";"59,445";"49,1523";"47,8299";"47,8299";"49,1523";"45,2213";"41,4011";"38,3046";"35,8858";"35,2894";"33,5202";"37,0887";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/03/1987;;1;1;"103,1969";"32,9373";"54,9647";1;25;1;1;1;;0;"103,1969";"89,081";"81,8929";"74,1462";"70,3701";"61,5806";"65,1953";"61,5806";"57,3346";"68,8782";"62,298";"53,8744";"49,818";"47,8299";"45,2213";"42,662";"42,03";"40,7754";"40,1529";"38,9175";"40,1529";"43,9355";"41,4011";"38,3046";"32,9373";"53,191";"83,4728";"52,5105";"43,9355";"39,5336";"37,695";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/02/1987;;1;1;"294,1544";"74,9092";"190,3407";4;1;1;1;1;;0;"74,9092";"108,3418";"126,9927";"294,1544";"275,1345";"255,4029";"215,1266";"193,7667";"205,4226";"172,1549";"127,9052";"105,7589";"104,0485";"114,4488";"164,1485";"189,5847";"194,8169";"228,2954";"238,3417";"269,2939";"224,9788";"208,6406";"178,2425";"189,5847";"266,9715";"248,5313";"210,7953";"143,7468";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
